meter_id,timestamp,voltage,current,power,temperature,frequency,power_factor,is_anomaly
ANM-001,2025-01-13T21:00:00,232.71,18.313,4.185,38.98,50.031,0.88,1
ANM-001,2025-01-13T22:00:00,224.19,10.115,2.823,38.78,50.105,0.962,1
ANM-001,2025-01-13T23:00:00,227.73,14.501,2.558,38.51,50.255,0.921,1
ANM-001,2025-01-14T00:00:00,232.05,8.957,1.834,38.24,50.169,0.881,1
ANM-001,2025-01-14T01:00:00,226.01,0.881,1.218,37.71,49.838,0.901,1
ANM-001,2025-01-14T02:00:00,224.68,8.857,1.637,39.02,50.022,0.901,1
ANM-001,2025-01-14T03:00:00,220.9,11.217,2.005,39.27,50.144,0.911,1
ANM-001,2025-01-14T04:00:00,214.73,3.625,0.742,41.13,50.063,0.874,1
ANM-001,2025-01-14T05:00:00,232.65,13.012,2.369,41.64,50.046,0.904,1
ANM-001,2025-01-14T06:00:00,228.61,7.791,1.391,42.94,50.091,0.857,1
ANM-001,2025-01-14T07:00:00,228.13,7.95,1.653,44.82,50.099,0.859,1
ANM-001,2025-01-14T08:00:00,221.74,33.78,7.141,46.19,50.114,0.91,1
ANM-001,2025-01-14T09:00:00,231.53,54.647,11.799,47.89,49.973,0.89,1
ANM-001,2025-01-14T10:00:00,227.33,63.148,12.575,48.66,49.971,0.889,1
ANM-001,2025-01-14T11:00:00,220.58,68.007,14.236,49.69,50.011,0.922,1
ANM-001,2025-01-14T12:00:00,233.46,65.425,14.289,48.9,49.995,0.913,1
ANM-001,2025-01-14T13:00:00,232.77,66.684,14.593,48.41,50.022,0.944,1
ANM-001,2025-01-14T14:00:00,241.58,63.747,14.228,48.49,49.991,0.888,1
ANM-001,2025-01-14T15:00:00,232.46,65.848,14.3,47.18,50.002,0.897,1
ANM-001,2025-01-14T16:00:00,228.09,64.652,13.818,46.7,49.869,0.901,1
ANM-001,2025-01-14T17:00:00,227.57,65.415,13.16,44.89,50.003,0.909,1
ANM-001,2025-01-14T18:00:00,222.75,58.499,11.799,44.8,49.844,0.939,1
ANM-001,2025-01-14T19:00:00,230.71,40.156,8.193,42.61,50.022,0.932,1
ANM-001,2025-01-14T20:00:00,229.25,20.708,4.24,40.87,50.309,0.893,1
ANM-001,2025-01-14T21:00:00,221.78,20.296,4.164,40.22,49.998,0.891,1
ANM-001,2025-01-14T22:00:00,224.62,21.091,4.318,39.43,49.98,0.93,1
ANM-001,2025-01-14T23:00:00,232.69,11.888,2.383,38.87,49.822,0.888,1
ANM-001,2025-01-15T00:00:00,226.86,5.432,1.196,39.02,50.017,0.904,1
ANM-001,2025-01-15T01:00:00,217.03,5.121,1.26,39.69,50.086,0.947,1
ANM-001,2025-01-15T02:00:00,230.63,8.064,1.76,39.48,50.066,0.911,1
ANM-001,2025-01-15T03:00:00,226.17,7.278,1.259,40.47,49.853,0.933,1
ANM-001,2025-01-15T04:00:00,231.12,7.016,1.321,41.45,50.198,0.901,1
ANM-001,2025-01-15T05:00:00,237.24,3.855,0.877,42.03,49.969,0.882,1
ANM-001,2025-01-15T06:00:00,224.06,11.482,2.301,43.75,49.893,0.88,1
ANM-001,2025-01-15T07:00:00,229.45,7.94,1.756,45.29,50.004,0.906,1
ANM-001,2025-01-15T08:00:00,232.16,34.19,6.538,47.17,50.006,0.868,1
ANM-001,2025-01-15T09:00:00,239.33,52.047,11.589,48.27,49.913,0.898,1
ANM-001,2025-01-15T10:00:00,228.21,53.999,12.371,49.03,50.079,0.924,1
ANM-001,2025-01-15T11:00:00,221.91,61.65,13.311,49.63,49.933,0.918,1
ANM-001,2025-01-15T12:00:00,231.7,63.304,13.726,50.8,49.778,0.891,1
ANM-001,2025-01-15T13:00:00,224.11,61.386,13.69,49.44,49.984,0.936,1
ANM-001,2025-01-15T14:00:00,218.09,69.906,13.655,49.79,50.033,0.906,1
ANM-001,2025-01-15T15:00:00,227.62,64.72,14.361,48.74,49.877,0.898,1
ANM-001,2025-01-15T16:00:00,232.44,58.612,13.258,48.31,50.127,0.916,1
ANM-001,2025-01-15T17:00:00,231.58,68.188,13.692,45.12,49.959,0.894,1
ANM-001,2025-01-15T18:00:00,231.37,52.692,12.025,45.54,49.985,0.903,1
ANM-001,2025-01-15T19:00:00,227.32,43.929,8.084,43.52,49.998,0.899,1
ANM-001,2025-01-15T20:00:00,224.86,20.382,4.208,42.76,49.971,0.919,1
ANM-001,2025-01-15T21:00:00,239.38,12.993,3.393,40.95,50.001,0.921,1
ANM-001,2025-01-15T22:00:00,225.63,20.893,3.983,39.64,50.106,0.933,1
ANM-001,2025-01-15T23:00:00,238.93,11.835,2.417,40.41,50.048,0.916,1
ANM-001,2025-01-16T00:00:00,225.12,8.213,1.797,40.02,49.901,0.89,1
ANM-001,2025-01-16T01:00:00,221.13,7.192,2.144,40.52,49.817,0.938,1
ANM-001,2025-01-16T02:00:00,230.46,14.84,2.599,40.77,50.035,0.911,1
ANM-001,2025-01-16T03:00:00,223.74,13.035,2.053,41.78,49.97,0.913,1
ANM-001,2025-01-16T04:00:00,232.77,1.571,0.29,41.75,49.847,0.913,1
ANM-001,2025-01-16T05:00:00,230.06,6.74,1.137,43.96,49.883,0.926,1
ANM-001,2025-01-16T06:00:00,229.53,7.75,1.246,44.73,49.935,0.944,1
ANM-001,2025-01-16T07:00:00,234.72,6.874,1.926,46.65,50.111,0.919,1
ANM-001,2025-01-16T08:00:00,230.26,32.731,6.362,48.32,49.94,0.904,1
ANM-001,2025-01-16T09:00:00,231.44,60.942,12.313,49.42,49.982,0.913,1
ANM-001,2025-01-16T10:00:00,236.92,57.053,12.269,49.65,50.022,0.907,1
ANM-001,2025-01-16T11:00:00,228.74,59.771,13.137,50.8,50.002,0.899,1
ANM-001,2025-01-16T12:00:00,229.29,63.009,13.493,50.53,49.975,0.931,1
ANM-001,2025-01-16T13:00:00,237.1,68.646,14.489,50.51,49.939,0.924,1
ANM-001,2025-01-16T14:00:00,230.34,71.082,13.84,50.18,50.006,0.892,1
ANM-001,2025-01-16T15:00:00,232.84,61.847,13.81,49.48,49.997,0.916,1
ANM-001,2025-01-16T16:00:00,229.52,63.551,13.536,48.21,49.854,0.915,1
ANM-001,2025-01-16T17:00:00,229.24,62.659,13.195,47.57,49.922,0.923,1
ANM-001,2025-01-16T18:00:00,227.64,57.107,11.273,46.44,50.051,0.877,1
ANM-001,2025-01-16T19:00:00,237.56,39.649,8.627,44.18,50.184,0.891,1
ANM-001,2025-01-16T20:00:00,231.6,21.862,4.831,43.71,50.061,0.91,1
ANM-001,2025-01-16T21:00:00,223.59,16.967,3.924,41.82,50.213,0.845,1
ANM-001,2025-01-16T22:00:00,226.5,12.174,2.273,41.17,49.905,0.895,1
ANM-001,2025-01-16T23:00:00,234.11,13.848,2.547,41.54,50.039,0.888,1
ANM-001,2025-01-17T00:00:00,228.45,5.982,1.271,40.25,49.863,0.91,1
ANM-001,2025-01-17T01:00:00,229.91,5.033,1.349,40.75,49.994,0.905,1
ANM-001,2025-01-17T02:00:00,234.11,12.979,2.226,42.7,49.938,0.905,1
ANM-001,2025-01-17T03:00:00,230.8,3.745,0.856,42.07,49.896,0.922,1
ANM-001,2025-01-17T04:00:00,221.7,10.843,1.615,42.9,49.987,0.894,1
ANM-001,2025-01-17T05:00:00,229.86,4.083,0.552,45.2,49.964,0.919,1
ANM-001,2025-01-17T06:00:00,222.22,10.204,1.487,46.33,50.052,0.883,1
ANM-001,2025-01-17T07:00:00,232.85,8.112,1.488,47.36,50.037,0.934,1
ANM-001,2025-01-17T08:00:00,232.57,32.837,6.85,49.78,50.241,0.917,1
ANM-001,2025-01-17T09:00:00,228.47,52.264,11.525,50.22,49.912,0.938,1
ANM-001,2025-01-17T10:00:00,234.13,54.388,11.692,50.39,50.011,0.893,1
ANM-001,2025-01-17T11:00:00,219.37,68.545,13.439,51.63,50.036,0.892,1
ANM-001,2025-01-17T12:00:00,223.37,72.071,14.347,52.48,50.112,0.89,1
ANM-001,2025-01-17T13:00:00,230.74,63.489,14.039,52.99,50.156,0.905,1
ANM-001,2025-01-17T14:00:00,229.54,58.584,13.418,51.58,49.971,0.907,1
ANM-001,2025-01-17T15:00:00,237.43,59.923,13.21,50.73,50.062,0.872,1
ANM-001,2025-01-17T16:00:00,224.62,64.669,13.541,48.87,50.059,0.918,1
ANM-001,2025-01-17T17:00:00,216.76,62.813,13.032,48.58,50.005,0.915,1
ANM-001,2025-01-17T18:00:00,236.29,51.411,12.124,47.38,49.977,0.899,1
ANM-001,2025-01-17T19:00:00,231.44,32.147,7.124,46.04,50.12,0.877,1
ANM-001,2025-01-17T20:00:00,227.93,27.512,5.409,44.99,50.013,0.879,1
ANM-001,2025-01-17T21:00:00,228.58,15.824,3.267,43.42,49.975,0.909,1
ANM-001,2025-01-17T22:00:00,223.16,15.741,3.102,42.71,49.836,0.924,1
ANM-001,2025-01-17T23:00:00,220.22,8.924,2.149,42.76,49.888,0.912,1
ANM-001,2025-01-18T00:00:00,231.66,12.426,2.008,42.31,50.029,0.884,1
ANM-001,2025-01-18T01:00:00,227.71,13.266,2.041,41.94,49.951,0.907,1
ANM-001,2025-01-18T02:00:00,213.43,14.203,1.818,42.84,49.914,0.926,1
ANM-001,2025-01-18T03:00:00,231.96,2.743,0.815,43.9,49.97,0.878,1
ANM-001,2025-01-18T04:00:00,228.88,5.596,1.089,45.3,50.034,0.9,1
ANM-001,2025-01-18T05:00:00,234.49,5.791,0.512,46.26,50.031,0.916,1
ANM-001,2025-01-18T06:00:00,225.38,8.402,0.987,47.99,49.91,0.891,1
ANM-001,2025-01-18T07:00:00,224.51,3.597,1.185,49.0,49.834,0.9,1
ANM-001,2025-01-18T08:00:00,224.2,26.787,6.922,50.21,50.105,0.96,1
ANM-001,2025-01-18T09:00:00,235.7,54.435,12.419,52.01,49.915,0.93,1
ANM-001,2025-01-18T10:00:00,214.41,72.955,13.822,52.67,49.978,0.875,1
ANM-001,2025-01-18T11:00:00,224.68,68.863,13.516,52.45,49.942,0.902,1
ANM-001,2025-01-18T12:00:00,228.52,74.121,14.426,52.95,50.099,0.875,1
ANM-001,2025-01-18T13:00:00,226.49,66.108,14.352,53.6,50.062,0.91,1
ANM-001,2025-01-18T14:00:00,227.69,63.074,13.879,52.84,50.045,0.936,1
ANM-001,2025-01-18T15:00:00,224.01,68.433,14.18,51.71,50.097,0.915,1
ANM-001,2025-01-18T16:00:00,230.48,59.179,12.756,50.24,49.973,0.901,1
ANM-001,2025-01-18T17:00:00,222.78,68.569,14.47,49.48,49.944,0.907,1
ANM-001,2025-01-18T18:00:00,232.35,56.721,12.049,47.82,49.831,0.868,1
ANM-001,2025-01-18T19:00:00,228.5,43.717,8.558,47.29,49.899,0.897,1
ANM-001,2025-01-18T20:00:00,228.25,19.955,4.357,45.78,50.02,0.923,1
ANM-001,2025-01-18T21:00:00,243.22,22.245,4.067,43.83,50.039,0.925,1
ANM-001,2025-01-18T22:00:00,217.67,20.296,4.18,44.47,49.998,0.92,1
ANM-001,2025-01-18T23:00:00,230.56,11.596,2.51,42.85,49.915,0.923,1
ANM-001,2025-01-19T00:00:00,222.8,12.074,1.854,43.3,49.863,0.892,1
ANM-001,2025-01-19T01:00:00,228.8,7.84,2.074,42.91,49.966,0.911,1
ANM-001,2025-01-19T02:00:00,227.22,6.332,1.257,43.75,50.082,0.889,1
ANM-001,2025-01-19T03:00:00,226.52,11.084,1.665,44.8,50.061,0.893,1
ANM-001,2025-01-19T04:00:00,230.41,2.572,0.86,44.97,49.924,0.909,1
ANM-001,2025-01-19T05:00:00,229.3,1.067,0.497,46.79,49.942,0.882,1
ANM-001,2025-01-19T06:00:00,239.41,5.259,1.713,48.36,49.813,0.876,1
ANM-001,2025-01-19T07:00:00,230.5,6.157,2.046,49.91,49.988,0.874,1
ANM-001,2025-01-19T08:00:00,221.89,31.976,6.863,52.23,50.076,0.913,1
ANM-001,2025-01-19T09:00:00,224.61,61.419,12.534,53.07,50.034,0.879,1
ANM-001,2025-01-19T10:00:00,220.08,57.232,12.094,53.41,49.915,0.922,1
ANM-001,2025-01-19T11:00:00,232.83,61.905,13.253,54.94,50.107,0.903,1
ANM-001,2025-01-19T12:00:00,229.71,62.91,13.677,54.48,50.081,0.903,1
ANM-001,2025-01-19T13:00:00,214.5,67.132,14.336,54.91,49.872,0.877,1
ANM-001,2025-01-19T14:00:00,236.34,72.247,14.812,54.18,49.894,0.898,1
ANM-001,2025-01-19T15:00:00,220.69,68.489,14.131,53.07,49.839,0.904,1
ANM-001,2025-01-19T16:00:00,227.22,70.552,13.832,52.18,49.935,0.886,1
ANM-001,2025-01-19T17:00:00,230.37,60.628,12.856,50.83,49.978,0.896,1
ANM-001,2025-01-19T18:00:00,222.27,63.067,11.956,49.81,49.905,0.86,1
ANM-001,2025-01-19T19:00:00,229.74,37.421,7.572,47.57,49.913,0.93,1
ANM-001,2025-01-19T20:00:00,238.05,14.313,3.838,46.89,50.004,0.89,1
ANM-001,2025-01-19T21:00:00,231.8,17.257,3.747,46.01,49.932,0.893,1
ANM-001,2025-01-19T22:00:00,235.83,14.799,3.231,45.31,50.003,0.902,1
ANM-001,2025-01-19T23:00:00,227.26,14.663,2.828,44.18,50.13,0.959,1
ANM-001,2025-01-20T00:00:00,229.46,7.027,1.502,44.23,49.833,0.889,1
ANM-001,2025-01-20T01:00:00,231.13,9.221,2.583,45.36,49.995,0.923,1
ANM-001,2025-01-20T02:00:00,237.54,8.754,1.718,45.29,50.27,0.909,1
ANM-001,2025-01-20T03:00:00,230.69,3.498,1.247,46.1,50.011,0.889,1
ANM-001,2025-01-20T04:00:00,223.6,11.824,1.659,47.45,50.001,0.863,1
ANM-001,2025-01-20T05:00:00,234.27,10.894,2.207,48.46,50.04,0.903,1
ANM-001,2025-01-20T06:00:00,233.44,10.859,1.571,49.54,49.917,0.893,1
ANM-001,2025-01-20T07:00:00,231.84,9.128,0.757,50.66,49.914,0.873,1
ANM-001,2025-01-20T08:00:00,238.36,27.138,6.059,52.5,49.963,0.896,1
ANM-001,2025-01-20T09:00:00,225.81,56.891,11.976,53.61,49.984,0.868,1
ANM-001,2025-01-20T10:00:00,224.85,55.987,12.549,54.64,50.02,0.934,1
ANM-001,2025-01-20T11:00:00,227.49,58.541,13.145,54.74,49.867,0.89,1
ANM-001,2025-01-20T12:00:00,226.36,63.114,13.301,55.1,50.107,0.884,1
ANM-001,2025-01-20T13:00:00,229.25,64.18,13.925,55.76,49.923,0.934,1
ANM-001,2025-01-20T14:00:00,216.64,73.589,14.366,54.26,50.037,0.85,1
ANM-001,2025-01-20T15:00:00,231.04,64.598,13.91,53.62,49.87,0.873,1
ANM-001,2025-01-20T16:00:00,224.39,62.533,13.32,53.12,49.967,0.905,1
ANM-001,2025-01-20T17:00:00,231.99,56.13,12.836,51.55,50.12,0.921,1
ANM-001,2025-01-20T18:00:00,227.01,61.797,12.253,50.93,50.077,0.925,1
ANM-001,2025-01-20T19:00:00,225.88,37.9,7.575,49.07,50.136,0.88,1
ANM-001,2025-01-20T20:00:00,230.3,23.908,4.676,48.0,50.117,0.895,1
ANM-001,2025-01-20T21:00:00,215.3,17.143,3.687,46.61,50.024,0.918,1
ANM-001,2025-01-20T22:00:00,223.77,14.419,3.282,45.45,50.044,0.909,1
ANM-001,2025-01-20T23:00:00,238.52,8.791,1.964,45.58,49.989,0.88,1
ANM-001,2025-01-21T00:00:00,233.44,8.711,1.531,45.89,49.945,0.876,1
ANM-001,2025-01-21T01:00:00,227.14,13.122,2.225,45.44,49.983,0.913,1
ANM-001,2025-01-21T02:00:00,234.2,9.383,1.29,47.22,50.169,0.916,1
ANM-001,2025-01-21T03:00:00,214.59,10.812,2.205,47.55,50.144,0.907,1
ANM-001,2025-01-21T04:00:00,228.81,0.0,0.988,47.85,50.086,0.908,1
ANM-001,2025-01-21T05:00:00,225.26,7.595,1.712,50.22,49.761,0.906,1
ANM-001,2025-01-21T06:00:00,230.36,2.299,1.855,51.34,49.837,0.936,1
ANM-001,2025-01-21T07:00:00,230.25,2.643,1.436,51.29,50.091,0.9,1
ANM-001,2025-01-21T08:00:00,225.72,33.973,7.307,53.77,49.994,0.909,1
ANM-001,2025-01-21T09:00:00,221.51,56.821,11.553,54.93,49.89,0.918,1
ANM-001,2025-01-21T10:00:00,228.67,70.219,13.64,56.05,50.059,0.925,1
ANM-001,2025-01-21T11:00:00,217.08,67.227,13.26,57.37,50.026,0.913,1
ANM-001,2025-01-21T12:00:00,218.25,59.596,14.296,57.37,49.965,0.917,1
ANM-001,2025-01-21T13:00:00,224.29,68.152,14.196,56.68,50.009,0.903,1
ANM-001,2025-01-21T14:00:00,234.94,63.856,14.57,56.37,50.105,0.917,1
ANM-001,2025-01-21T15:00:00,227.92,67.359,13.685,55.34,50.005,0.913,1
ANM-001,2025-01-21T16:00:00,236.03,64.34,13.761,54.09,49.756,0.906,1
ANM-001,2025-01-21T17:00:00,217.67,59.091,12.431,53.25,50.163,0.878,1
ANM-001,2025-01-21T18:00:00,232.79,56.877,11.851,51.62,49.942,0.885,1
ANM-001,2025-01-21T19:00:00,219.81,32.592,7.496,50.13,50.09,0.884,1
ANM-001,2025-01-21T20:00:00,225.1,22.874,4.404,49.22,50.008,0.916,1
ANM-001,2025-01-21T21:00:00,229.69,20.743,4.416,49.01,49.875,0.92,1
ANM-001,2025-01-21T22:00:00,222.16,7.785,3.108,46.71,50.116,0.909,1
ANM-001,2025-01-21T23:00:00,223.24,6.782,2.563,46.69,50.034,0.906,1
ANM-001,2025-01-22T00:00:00,233.99,8.751,1.427,47.13,50.016,0.908,1
ANM-001,2025-01-22T01:00:00,224.8,8.15,1.174,47.81,49.977,0.863,1
ANM-001,2025-01-22T02:00:00,223.44,9.65,2.181,46.75,50.017,0.875,1
ANM-001,2025-01-22T03:00:00,228.83,7.16,2.506,48.24,49.917,0.888,1
ANM-001,2025-01-22T04:00:00,218.83,10.081,1.142,49.72,50.034,0.878,1
ANM-001,2025-01-22T05:00:00,236.05,0.366,0.829,50.81,50.203,0.872,1
ANM-001,2025-01-22T06:00:00,228.05,10.439,1.275,52.25,50.098,0.9,1
ANM-001,2025-01-22T07:00:00,221.69,6.904,1.289,53.16,50.149,0.879,1
ANM-001,2025-01-22T08:00:00,220.21,27.353,6.643,55.62,50.077,0.902,1
ANM-001,2025-01-22T09:00:00,220.72,64.077,12.424,57.1,49.941,0.915,1
ANM-001,2025-01-22T10:00:00,229.19,62.812,13.038,57.8,49.923,0.903,1
ANM-001,2025-01-22T11:00:00,224.09,70.088,14.355,57.92,49.953,0.867,1
ANM-001,2025-01-22T12:00:00,220.59,64.211,14.151,58.19,49.98,0.925,1
ANM-001,2025-01-22T13:00:00,235.76,67.301,14.268,57.65,49.949,0.881,1
ANM-001,2025-01-22T14:00:00,226.86,66.999,14.152,58.47,50.091,0.916,1
ANM-001,2025-01-22T15:00:00,227.52,64.584,14.078,56.91,50.031,0.856,1
ANM-001,2025-01-22T16:00:00,229.2,70.499,13.56,56.17,50.036,0.867,1
ANM-001,2025-01-22T17:00:00,228.6,61.603,13.23,53.99,49.982,0.929,1
ANM-001,2025-01-22T18:00:00,232.02,59.456,12.475,53.93,49.851,0.901,1
ANM-001,2025-01-22T19:00:00,226.31,35.995,7.951,51.12,49.933,0.885,1
ANM-001,2025-01-22T20:00:00,236.82,23.493,4.805,51.57,50.003,0.895,1
ANM-001,2025-01-22T21:00:00,222.89,15.709,3.727,48.68,50.131,0.872,1
ANM-001,2025-01-22T22:00:00,216.46,14.173,2.0,48.37,49.958,0.927,1
ANM-001,2025-01-22T23:00:00,217.37,9.584,2.263,48.99,50.001,0.899,1
ANM-001,2025-01-23T00:00:00,216.86,5.952,0.983,47.28,49.793,0.877,1
ANM-001,2025-01-23T01:00:00,224.65,6.017,2.171,48.47,49.95,0.889,1
ANM-001,2025-01-23T02:00:00,215.27,5.856,1.418,49.41,50.08,0.904,1
ANM-001,2025-01-23T03:00:00,224.82,10.354,1.504,49.83,50.199,0.893,1
ANM-001,2025-01-23T04:00:00,230.1,3.501,0.662,50.95,50.018,0.942,1
ANM-001,2025-01-23T05:00:00,218.5,3.543,1.036,53.3,50.151,0.938,1
ANM-001,2025-01-23T06:00:00,235.22,6.622,2.212,53.63,50.074,0.921,1
ANM-001,2025-01-23T07:00:00,219.31,10.096,2.093,55.3,49.884,0.882,1
ANM-001,2025-01-23T08:00:00,237.53,30.18,6.383,55.84,49.867,0.903,1
ANM-001,2025-01-23T09:00:00,236.55,50.838,12.1,58.29,50.151,0.908,1
ANM-001,2025-01-23T10:00:00,221.19,57.523,12.559,58.58,50.087,0.932,1
ANM-001,2025-01-23T11:00:00,237.14,64.95,13.14,58.93,49.845,0.894,1
ANM-001,2025-01-23T12:00:00,225.07,76.041,13.825,59.93,50.159,0.888,1
ANM-001,2025-01-23T13:00:00,230.83,62.744,13.97,59.31,50.031,0.9,1
ANM-001,2025-01-23T14:00:00,234.16,69.722,14.391,59.87,50.131,0.903,1
ANM-001,2025-01-23T15:00:00,227.67,66.023,13.557,58.77,50.119,0.892,1
ANM-001,2025-01-23T16:00:00,230.34,61.328,14.126,57.77,49.918,0.898,1
ANM-001,2025-01-23T17:00:00,225.06,62.618,12.567,56.37,49.895,0.9,1
ANM-001,2025-01-23T18:00:00,226.59,54.106,11.505,54.89,49.924,0.892,1
ANM-001,2025-01-23T19:00:00,228.61,37.617,8.619,52.83,49.957,0.93,1
ANM-001,2025-01-23T20:00:00,226.27,18.503,4.138,51.25,50.073,0.927,1
ANM-001,2025-01-23T21:00:00,219.71,17.504,3.434,51.09,49.917,0.907,1
ANM-001,2025-01-23T22:00:00,217.07,18.273,3.714,50.63,49.876,0.889,1
ANM-001,2025-01-23T23:00:00,230.48,13.449,1.88,49.86,49.878,0.932,1
ANM-001,2025-01-24T00:00:00,219.89,11.291,1.428,49.93,50.072,0.883,1
ANM-001,2025-01-24T01:00:00,227.61,4.792,2.014,49.26,50.064,0.922,1
ANM-001,2025-01-24T02:00:00,214.48,5.579,1.294,49.66,49.954,0.878,1
ANM-001,2025-01-24T03:00:00,227.16,12.97,1.862,50.96,49.903,0.89,1
ANM-001,2025-01-24T04:00:00,232.07,8.149,1.281,52.51,50.092,0.9,1
ANM-001,2025-01-24T05:00:00,232.16,4.04,1.352,53.54,50.014,0.91,1
ANM-001,2025-01-24T06:00:00,217.27,5.825,1.53,54.84,50.033,0.899,1
ANM-001,2025-01-24T07:00:00,220.63,11.587,1.68,55.99,49.967,0.897,1
ANM-001,2025-01-24T08:00:00,227.38,36.757,7.211,56.73,49.975,0.925,1
ANM-001,2025-01-24T09:00:00,219.36,60.677,12.042,58.75,49.955,0.927,1
ANM-001,2025-01-24T10:00:00,225.96,59.307,13.005,60.18,50.103,0.89,1
ANM-001,2025-01-24T11:00:00,224.13,64.271,13.283,60.4,49.969,0.883,1
ANM-001,2025-01-24T12:00:00,226.03,65.795,13.299,60.75,50.154,0.886,1
ANM-001,2025-01-24T13:00:00,233.78,69.284,14.263,60.65,50.019,0.877,1
ANM-001,2025-01-24T14:00:00,222.38,63.707,13.965,60.35,49.999,0.899,1
ANM-001,2025-01-24T15:00:00,236.17,72.544,14.407,59.75,49.931,0.909,1
ANM-001,2025-01-24T16:00:00,227.72,55.934,13.537,58.5,50.003,0.902,1
ANM-001,2025-01-24T17:00:00,234.9,58.721,13.505,57.0,50.087,0.904,1
ANM-001,2025-01-24T18:00:00,230.87,58.551,12.088,55.94,50.078,0.906,1
ANM-001,2025-01-24T19:00:00,220.42,43.255,8.857,54.95,50.023,0.925,1
ANM-001,2025-01-24T20:00:00,221.2,19.368,4.857,53.44,49.97,0.88,1
ANM-001,2025-01-24T21:00:00,218.98,20.359,4.228,52.16,49.832,0.907,1
ANM-001,2025-01-24T22:00:00,229.22,24.501,3.879,51.31,50.266,0.892,1
ANM-001,2025-01-24T23:00:00,216.72,15.999,2.282,50.57,49.787,0.917,1
ANM-001,2025-01-25T00:00:00,229.01,1.953,1.023,51.02,50.152,0.902,1
ANM-001,2025-01-25T01:00:00,236.34,6.067,1.418,50.97,49.933,0.918,1
ANM-001,2025-01-25T02:00:00,214.76,14.853,1.013,51.9,49.979,0.894,1
ANM-001,2025-01-25T03:00:00,221.35,8.997,1.68,51.87,49.991,0.87,1
ANM-001,2025-01-25T04:00:00,218.59,14.026,1.885,53.28,50.118,0.886,1
ANM-001,2025-01-25T05:00:00,228.37,3.131,1.048,55.38,49.891,0.892,1
ANM-001,2025-01-25T06:00:00,219.84,10.107,1.64,56.36,49.994,0.922,1
ANM-001,2025-01-25T07:00:00,213.88,12.201,0.819,56.92,50.201,0.903,1
ANM-001,2025-01-25T08:00:00,225.66,33.7,7.188,59.04,50.026,0.892,1
ANM-001,2025-01-25T09:00:00,226.87,55.999,11.158,59.99,50.043,0.935,1
ANM-001,2025-01-25T10:00:00,227.33,64.618,12.878,61.01,49.968,0.892,1
ANM-001,2025-01-25T11:00:00,223.41,62.864,13.493,61.92,49.942,0.921,1
ANM-001,2025-01-25T12:00:00,237.58,70.657,14.823,62.46,50.043,0.9,1
ANM-001,2025-01-25T13:00:00,218.16,66.288,13.728,62.74,49.871,0.864,1
ANM-001,2025-01-25T14:00:00,231.7,68.171,14.241,61.86,50.048,0.902,1
ANM-001,2025-01-25T15:00:00,234.36,69.077,14.903,61.61,50.014,0.908,1
ANM-001,2025-01-25T16:00:00,233.49,60.207,12.583,60.4,50.037,0.899,1
ANM-001,2025-01-25T17:00:00,224.35,65.794,12.93,58.46,50.324,0.883,1
ANM-001,2025-01-25T18:00:00,229.58,69.069,12.606,57.18,50.083,0.879,1
ANM-001,2025-01-25T19:00:00,218.74,40.92,8.21,56.28,50.155,0.929,1
ANM-001,2025-01-25T20:00:00,222.38,20.666,4.43,54.2,49.973,0.875,1
ANM-001,2025-01-25T21:00:00,217.12,17.422,3.854,54.15,49.924,0.897,1
ANM-001,2025-01-25T22:00:00,226.48,11.81,2.338,52.54,49.983,0.907,1
ANM-001,2025-01-25T23:00:00,239.53,18.93,2.848,53.01,49.883,0.881,1
ANM-001,2025-01-26T00:00:00,224.11,3.806,1.26,52.64,50.086,0.919,1
ANM-001,2025-01-26T01:00:00,221.15,6.532,1.256,52.88,49.987,0.919,1
ANM-001,2025-01-26T02:00:00,235.94,7.462,2.269,53.61,49.92,0.903,1
ANM-001,2025-01-26T03:00:00,223.06,1.095,1.028,54.12,49.972,0.916,1
ANM-001,2025-01-26T04:00:00,231.2,2.255,1.269,55.26,50.055,0.89,1
ANM-001,2025-01-26T05:00:00,235.43,7.939,1.053,56.94,50.099,0.91,1
ANM-001,2025-01-26T06:00:00,212.93,9.809,1.8,57.69,50.021,0.913,1
ANM-001,2025-01-26T07:00:00,215.42,6.123,1.51,58.46,49.883,0.93,1
ANM-001,2025-01-26T08:00:00,216.94,40.007,7.005,61.0,49.932,0.904,1
ANM-001,2025-01-26T09:00:00,227.78,51.68,11.211,61.9,49.916,0.918,1
ANM-001,2025-01-26T10:00:00,223.54,64.513,13.191,61.85,49.997,0.872,1
ANM-001,2025-01-26T11:00:00,229.61,62.3,13.283,63.2,50.064,0.845,1
ANM-001,2025-01-26T12:00:00,238.9,55.28,13.053,63.36,50.03,0.882,1
ANM-001,2025-01-26T13:00:00,234.67,69.308,13.818,63.76,49.925,0.868,1
ANM-001,2025-01-26T14:00:00,223.93,71.881,13.716,63.66,49.891,0.931,1
ANM-001,2025-01-26T15:00:00,216.29,57.869,13.051,62.63,50.054,0.909,1
ANM-001,2025-01-26T16:00:00,220.42,67.428,12.954,60.97,50.069,0.877,1
ANM-001,2025-01-26T17:00:00,223.29,57.931,12.394,60.11,49.982,0.895,1
ANM-001,2025-01-26T18:00:00,227.3,58.548,12.081,58.67,50.071,0.896,1
